player_name,player_short_name,player_id,player_birthdate,team_name,team_id,competition_name,competition_id,season_name,season_id,position_group,minutes_full_all,minutes_full_tip,minutes_full_otip,count_match,count_match_failed,total_distance_full_all,total_metersperminute_full_all,running_distance_full_all,hsr_distance_full_all,hsr_count_full_all,sprint_distance_full_all,sprint_count_full_all,hi_distance_full_all,hi_count_full_all,medaccel_count_full_all,highaccel_count_full_all,meddecel_count_full_all,highdecel_count_full_all,explacceltohsr_count_full_all,timetohsr_top3,explacceltosprint_count_full_all,timetosprint_top3,psv99,psv99_top5,total_distance_full_tip,total_metersperminute_full_tip,running_distance_full_tip,hsr_distance_full_tip,hsr_count_full_tip,sprint_distance_full_tip,sprint_count_full_tip,hi_distance_full_tip,hi_count_full_tip,medaccel_count_full_tip,highaccel_count_full_tip,meddecel_count_full_tip,highdecel_count_full_tip,explacceltohsr_count_full_tip,explacceltosprint_count_full_tip,total_distance_full_otip,total_metersperminute_full_otip,running_distance_full_otip,hsr_distance_full_otip,hsr_count_full_otip,sprint_distance_full_otip,sprint_count_full_otip,hi_distance_full_otip,hi_count_full_otip,medaccel_count_full_otip,highaccel_count_full_otip,meddecel_count_full_otip,highdecel_count_full_otip,explacceltohsr_count_full_otip,explacceltosprint_count_full_otip
Germán Julio César Ferreyra,G. Ferreyra,114464,1/13/96,Melbourne City FC,2380,AUS - A-League,61,2024/2025,95,Central Defender,97.97,30.3,23.63,16,0,10474.06,106.91,1367.75,416.56,39.69,108.31,7.06,524.88,46.75,112.69,4.25,90,11.88,2.94,0.69,0.75,1.48,28.32,30.04,3821.31,126.1,525.44,127.81,12,19.38,1.38,147.19,13.38,37.12,1.25,29.75,2.88,0.81,0.12,3546.5,150.11,654,246.31,23.19,78,4.12,324.31,27.31,41.94,1.88,28.12,2.88,1.19,0.44
Cameron Drew Howieson,C. Howieson,133495,12/22/94,Auckland FC,4177,AUS - A-League,61,2024/2025,95,Center Forward,98.83,27.02,27.22,1,0,12148,122.91,2364,870,71,135,9,1005,80,136,10,125,11,4,,0,,26.1,26.1,4101,151.8,871,333,25,48,3,381,28,46,2,34,3,2,0,4835,177.65,1314,467,40,53,5,520,45,48,3,42,6,1,0
Cameron Drew Howieson,C. Howieson,133495,12/22/94,Auckland FC,4177,AUS - A-League,61,2024/2025,95,Midfield,73.53,15.02,18.55,2,0,9046.5,123.03,1840.5,697,53.5,124.5,7,821.5,60.5,104,5,88.5,16,3.5,,0.5,,27.4,27.4,2526,168.21,588,247.5,21,51,2,298.5,23,28.5,1.5,18,2.5,1,0,3377,182.05,999.5,385,30.5,62.5,3.5,447.5,34,40.5,1.5,29,7.5,1,0
Francis De Vries,F. De Vries,133498,11/28/94,Auckland FC,4177,AUS - A-League,61,2024/2025,95,Full Back,93.72,22.81,24.47,27,0,10484.81,111.87,1428.74,663.89,59.63,245.11,11.96,909,71.59,111.22,5.74,92.67,15.37,4.19,0.72,1.74,1.36,29.16,30.38,3389.59,148.62,595.3,290.78,24.67,116.19,5.11,406.96,29.78,35.48,1.89,26.33,3.85,1.26,0.56,3584.3,146.49,638.15,312.81,28.26,106.89,5.22,419.7,33.48,43.93,2.33,31.15,5,1.37,0.67
Logan Rogerson,L. Rogerson,133501,5/28/98,Auckland FC,4177,AUS - A-League,61,2024/2025,95,Center Forward,62.62,15.57,14.08,1,0,7537,120.37,1243,546,61,234,14,780,75,79,4,78,7,4,,2,,29.7,29.7,2359,151.54,473,221,25,112,6,333,31,33,1,21,3,1,1,2544,180.64,609,255,28,97,6,352,34,19,1,20,2,1,0
Logan Rogerson,L. Rogerson,133501,5/28/98,Auckland FC,4177,AUS - A-League,61,2024/2025,95,Wide Attacker,81.69,20.69,21.81,22,0,10223.09,125.14,1662.05,798.36,69.5,245.73,13.82,1044.09,83.32,104.91,6.23,87.09,15,4.14,0.69,0.82,1.29,28.92,30.32,3200,154.68,608.41,277.27,26.27,103.77,5.32,381.05,31.59,36.5,2.18,25.55,3.55,1.32,0.27,3808.45,174.6,869.95,452.59,35.64,121.09,6.5,573.68,42.14,39.82,2.41,28.91,5.32,1.45,0.23
Corey Hollman,C. Hollman,133852,9/25/03,Sydney Football Club,869,AUS - A-League,61,2024/2025,95,Midfield,95.95,31.05,22.06,9,0,12071.78,125.81,2196.44,500.44,40.44,77.11,4.67,577.56,45.11,125.56,3.67,109.78,10.44,2.33,0.82,0.33,,26.6,27.68,4719.44,152.01,860.11,101.44,10,7,0.78,108.44,10.78,47.89,0.56,38.33,2.22,0.11,0,4016.78,182.06,1129.89,359.44,26.33,63.67,2.44,423.11,28.78,44.44,1.33,32.33,4,1,0.22
Jaiden Kucharski,J. Kucharski,133853,6/25/02,Sydney Football Club,869,AUS - A-League,61,2024/2025,95,Center Forward,102.77,30.42,27.1,1,0,11763,114.46,1596,821,78,314,20,1135,98,131,10,106,25,7,,1,,31.4,31.4,4045,132.99,611,416,48,242,14,658,62,55,4,37,6,4,1,4327,159.67,833,332,29,68,5,400,34,47,2,35,6,1,0
Jaiden Kucharski,J. Kucharski,133853,6/25/02,Sydney Football Club,869,AUS - A-League,61,2024/2025,95,Wide Attacker,62.23,18.38,16.22,1,0,7626,122.54,1160,581,57,267,16,848,73,68,7,55,16,5,,2,,30.8,30.8,2682,145.89,369,273,29,163,9,436,38,28,3,18,6,2,0,2803,172.85,704,269,23,87,5,356,28,21,2,17,3,2,2
Adrian Segecic,A. Segecic,133854,6/1/04,Sydney Football Club,869,AUS - A-League,61,2024/2025,95,Center Forward,92.63,21.63,20.55,1,0,11007,118.82,1705,664,66,400,21,1064,87,109,7,89,17,3,,0,,29.8,29.8,3632,167.89,812,328,35,231,11,559,46,40,2,28,6,2,0,3536,172.07,721,301,27,153,10,454,37,36,2,28,4,1,0
Adrian Segecic,A. Segecic,133854,6/1/04,Sydney Football Club,869,AUS - A-League,61,2024/2025,95,Midfield,90.73,26.43,23.44,5,0,10980.6,121.03,1756.8,654.8,59.6,173.6,9.6,828.4,69.2,111,6.6,90.6,16.4,4.4,0.78,1.2,1.72,29.02,29.02,3964.4,150,667.4,312.4,26.8,88.6,4.4,401,31.2,41.8,1.6,25.6,4.6,1.2,0.6,4016.8,171.34,938.6,306.6,28.2,71,4,377.6,32.2,45,2.6,35,5.4,1.4,0.2
Adrian Segecic,A. Segecic,133854,6/1/04,Sydney Football Club,869,AUS - A-League,61,2024/2025,95,Wide Attacker,82.87,24.52,20.36,6,0,10268.67,123.91,1727.67,661,68.67,232.83,13.67,893.83,82.33,109.5,6.83,85.5,22.83,4.5,0.71,1.5,1.31,28.9,29.18,3758,153.27,708.33,310.83,30.83,118,6,428.83,36.83,45.67,2.83,29.17,5.83,2.33,0.83,3526.67,173.25,861.33,305.17,30.83,96,5,401.17,35.83,35.83,1.83,26.17,6.83,0.83,0
Kota Mizunuma,K. Mizunuma,152111,2/22/90,Newcastle United Jets FC,1805,AUS - A-League,61,2024/2025,95,Full Back,94.29,31.56,24.47,2,1,10958,116.21,1829,735.5,59,183.5,11.5,919,70.5,125.5,7.5,108,18.5,4.5,,1,,27.05,27.05,4287,135.84,842.5,404,26.5,92,5,496,31.5,52,3.5,39,6.5,3,1,3673,150.12,750,277.5,24.5,74.5,4,352,28.5,41,1.5,33.5,5,0,0
Kota Mizunuma,K. Mizunuma,152111,2/22/90,Newcastle United Jets FC,1805,AUS - A-League,61,2024/2025,95,Wide Attacker,87.96,23.74,24.3,6,0,10233,116.34,1805.5,698.5,60.33,142.67,9.33,841.17,69.67,112.17,8.5,92.67,20,5.17,0.72,0.67,,27.68,27.88,3405.83,143.49,719.83,321.67,27.17,77.83,4.83,399.5,32,40,2.83,26,4.67,2.17,0.33,3707.83,152.6,856.83,314.5,27.5,44.5,3.33,359,30.83,45.67,3,33.67,7.5,1.33,0.17
Rafael Struick,R. Struick,155687,3/27/03,Brisbane Roar FC,1802,AUS - A-League,61,2024/2025,95,Wide Attacker,61.35,11.38,23.62,1,0,7571,123.41,1098,466,49,256,9,722,58,85,5,66,11,5,,1,,31.5,31.5,1637,143.81,296,167,16,94,2,261,18,21,1,12,2,1,0,3825,161.96,695,260,31,157,6,417,37,52,2,33,5,2,0
Ryan Graham Pun Teague,R. Teague,157294,1/24/02,Melbourne Victory Football Club,868,AUS - A-League,61,2024/2025,95,Midfield,98.4,26.94,24.53,27,0,11089.04,112.7,1460.85,474.93,42.11,111.15,5.81,586.07,47.93,103.78,3.26,84.7,11.44,2.19,0.71,0.78,1.45,27.47,29.4,3882,144.08,597.96,136.63,11.44,30.89,1.04,167.52,12.48,33.3,0.74,25.63,2.33,0.33,0.07,3915.11,159.58,751.78,313.59,26.3,73.7,3.41,387.3,29.7,43.22,1.11,30.04,4.07,0.67,0.22
Jordi Valadon,J. Valadon,159688,3/4/03,Melbourne Victory Football Club,868,AUS - A-League,61,2024/2025,95,Midfield,94.76,25.92,23.46,29,0,11544.59,121.84,1941.38,545.34,48.41,112.17,6.52,657.52,54.93,102.45,3.83,87.76,12,2.86,0.64,0.86,1.26,27.86,29.5,4126.48,159.2,834.55,162.97,14.66,26.38,1.41,189.34,16.07,33.31,0.86,25.69,2.52,0.55,0.07,4065.86,173.34,944.52,349.24,29.41,80.07,3.76,429.31,33.17,41.24,1.62,29.76,4.34,1.28,0.41
Marco Tilio,M. Tilio,159941,8/23/01,Melbourne City FC,2380,AUS - A-League,61,2024/2025,95,Midfield,95.96,33.95,20.17,2,0,10827,112.83,1355,585.5,54,167,8,752.5,62,88.5,4,79,11.5,2.5,,2,,29.9,29.9,4595,135.35,651.5,306,28.5,120.5,5,426.5,33.5,41,2,32,5,1,0,3037,150.6,528.5,233,20,37.5,1.5,270.5,21.5,25,1,21,2.5,0.5,0.5
Marco Tilio,M. Tilio,159941,8/23/01,Melbourne City FC,2380,AUS - A-League,61,2024/2025,95,Wide Attacker,87.78,26.81,21.54,14,0,9924.86,113.06,1351.43,590.43,58.14,189.64,11.43,780.07,69.57,97.5,5.57,79.36,13.79,4.21,0.63,1.43,1.44,29.43,30.86,3708.86,138.35,604.64,309.57,30,120.21,6.64,429.79,36.64,42,2.43,28.07,4.86,1.86,0.93,3185.21,147.87,593.57,228.14,21.5,58.14,3.07,286.29,24.57,29.71,1.57,23.36,3.5,0.57,0
Max Caputo,M. Caputo,159945,8/17/05,Melbourne City FC,2380,AUS - A-League,61,2024/2025,95,Center Forward,79.97,25.52,19.78,14,0,9577.93,119.77,1348.86,509.43,46.64,111.43,6.79,620.86,53.43,92.36,5.86,79,10.29,4.21,0.65,0.79,1.43,27.98,29.26,3581.86,140.33,532.5,253.29,22.64,70.71,3.71,324,26.36,37.71,2.29,26.43,3.36,1.86,0.5,3289.36,166.26,688.64,218.71,19.86,32.64,1.71,251.36,21.57,28.71,1.64,24.29,3,1.07,0
Max Caputo,M. Caputo,159945,8/17/05,Melbourne City FC,2380,AUS - A-League,61,2024/2025,95,Wide Attacker,98.28,35.58,18.9,1,0,11247,114.43,1610,545,61,86,8,631,69,119,7,98,17,5,,0,,27,27,4662,131.02,712,247,28,40,4,287,32,52,3,33,8,3,0,3323,175.82,758,270,28,44,4,314,32,36,2,25,3,1,0
Max Mata,M. Mata,163972,7/10/00,Auckland FC,4177,AUS - A-League,61,2024/2025,95,Center Forward,73.65,18.95,19.23,7,0,8305,112.76,1214.57,478.29,43.71,76.57,5.14,554.86,48.86,88.57,6.43,68.57,16.43,4,0.79,0.71,,27.11,27.52,2671.86,140.98,502.86,229.43,19.86,41.14,2,270.57,21.86,31.71,2,19.86,5.29,1,0.14,2942.43,153,584.86,205.71,19.71,29.71,1.86,235.43,21.57,29.43,2.14,23.86,5.29,1.29,0.29
Anas Hamzaoui,A. Hamzaoui,167167,7/14/96,Perth Glory Football Club,871,AUS - A-League,61,2024/2025,95,Full Back,85.69,19.44,29.81,5,0,9767.2,113.99,1367.8,442,40.8,100.4,5.4,542.4,46.2,113.6,4.6,98.4,14.2,3.2,0.9,0,,27.16,27.16,2703,139.04,476.8,132.8,12,24.6,1.6,157.4,13.6,29.4,1.2,21.8,2.6,1,0,4242.8,142.31,733.4,266.6,23.2,71.4,3,338,26.2,51,2,41.4,4.8,1.2,0
Vitor Correia da Silva,Vitor Feijão,170488,8/1/96,Central Coast Mariners Football Club,870,AUS - A-League,61,2024/2025,95,Wide Attacker,73.77,18.74,24.39,5,0,8415.4,114.08,1207.6,497.2,52.4,186.8,10.8,684,63.2,101.4,8.6,92.6,15.2,6,0.68,2.6,1.32,29.74,29.74,2577.2,137.55,434.8,183.6,19.8,73.4,3.6,257,23.4,33.4,2.4,25.2,3.8,1.6,0.4,3526.4,144.6,672.2,284.2,28.4,91.4,4.6,375.6,33,43.6,3.4,35.4,6.6,2.4,1.2
Phillip Cancar,P. Cancar,176224,5/11/01,Newcastle United Jets FC,1805,AUS - A-League,61,2024/2025,95,Central Defender,94.15,26.99,28.17,6,0,10068.5,106.94,1234.5,415.67,38.67,138.17,7.33,553.83,46,114.83,5,90.33,11.67,3.33,0.8,1.33,1.49,28.3,28.56,3494.33,129.49,443.5,96.67,9.5,32,1,128.67,10.5,33.33,1.17,27,2,0.5,0.33,3917.17,139.07,637.83,277.33,25.33,91.17,4.5,368.5,29.83,48.83,2.17,35,4.67,1.67,0.5
Phillip Cancar,P. Cancar,176224,5/11/01,Newcastle United Jets FC,1805,AUS - A-League,61,2024/2025,95,Full Back,97.02,29.79,28.89,5,0,10544,108.68,1207.4,464.2,46.4,194.4,9.4,658.6,55.8,117.4,5.6,99.6,14.4,4.2,0.7,1.4,1.72,29.74,29.74,3747.6,125.79,447,119.8,11.6,48.8,1.8,168.6,13.4,38,1.8,30.8,3.4,0.8,0,3958.4,137.03,609,294.8,27.6,120.4,5.4,415.2,33,47.6,2.4,35,4.4,2,0.8
Walid Shour,Walid Shour,287934,6/10/96,Brisbane Roar FC,1802,AUS - A-League,61,2024/2025,95,Central Defender,97.82,33.13,27.09,4,0,11465,117.21,1646.25,582.75,51.5,133.5,9.25,716.25,60.75,121.75,7.5,98.25,14.5,5,0.66,0.75,,28.25,28.25,4475.25,135.08,652.5,167,17,27.25,2.75,194.25,19.75,43.5,2.5,34.75,4.5,1.75,0,4175,154.11,800.5,363.75,28.5,94.5,5,458.25,33.5,44,2,30.75,3.75,1.5,0.25
Walid Shour,Walid Shour,287934,6/10/96,Brisbane Roar FC,1802,AUS - A-League,61,2024/2025,95,Full Back,74.18,17.18,29.23,1,0,8861,119.45,1259,318,32,88,6,406,38,108,6,92,9,2,,0,,29.1,29.1,2379,138.45,382,73,9,29,2,102,11,25,1,20,2,0,0,4238,144.97,720,205,19,51,2,256,21,49,3,38,3,1,0
Walid Shour,Walid Shour,287934,6/10/96,Brisbane Roar FC,1802,AUS - A-League,61,2024/2025,95,Midfield,82.23,20.52,25.86,5,0,10713.4,130.29,2098.4,532.2,47.6,112.8,6.8,645,54.4,118,3.6,104.6,13,2.2,0.79,0.6,,27.16,27.16,3263,158.99,685.6,100.2,8.6,7.4,0.4,107.6,9,29.6,1.2,26.6,2.4,0,0,4625.4,178.86,1233.2,397.4,34.2,100.2,5.4,497.6,39.6,57.8,1.4,40.4,5.6,0.6,0
Diesel Herrington,D. Herrington,330380,8/4/04,Central Coast Mariners Football Club,870,AUS - A-League,61,2024/2025,95,Central Defender,66.62,24.06,17.44,2,0,7531,113.04,908,313.5,30,85,5.5,398.5,35.5,97,4.5,67,8,4,,1.5,,28.05,28.05,3190.5,132.62,407,103,10,13.5,0.5,116.5,10.5,37,1,26,2.5,0,0,2561,146.83,418.5,183,18,64,3.5,247,21.5,35,1,19,2.5,1,0
Diesel Herrington,D. Herrington,330380,8/4/04,Central Coast Mariners Football Club,870,AUS - A-League,61,2024/2025,95,Full Back,64.3,15.46,22,2,0,6930,107.78,795,301,27,77.5,4.5,378.5,31.5,78.5,6,71,13,2,,1,,29.35,29.35,1937,125.3,217.5,80.5,7.5,24,1,104.5,8.5,20.5,2,16.5,3,1.5,0.5,3076.5,139.84,477,196,16.5,52,2.5,248,19,36.5,2.5,30,5.5,0,0
Neicer Aldhair Acosta Mendez,N. Acosta,333110,12/12/02,Brisbane Roar FC,1802,AUS - A-League,61,2024/2025,95,Wide Attacker,82.12,25.58,23.43,1,0,8783,106.96,1092,422,47,146,7,568,54,110,5,95,13,3,,3,,30.1,30.1,3514,137.36,563,199,19,51,3,250,22,47,3,34,4,2,2,3076,131.27,459,203,22,83,3,286,25,31,1,30,3,0,0
Tass Mourdoukoutas,T. Mourdoukoutas,458606,3/3/99,Perth Glory Football Club,871,AUS - A-League,61,2024/2025,95,Central Defender,96.29,25.59,28.81,7,0,10723.43,111.37,1344.14,411,37.29,88.71,5.86,499.71,43.14,105.43,3.57,86.57,9.29,2.29,0.82,1,1.61,27.21,27.64,3390.86,132.52,454.14,71.29,7.57,8.71,0.29,80,7.86,31.29,0.57,24.86,2.29,0,0,4284.43,148.73,711.71,307.43,25.57,71,4.43,378.43,30,46,1.29,34.43,3.43,0.86,0.43
Jing Lual Reec,J. Reec,471017,6/12/03,Melbourne Victory Football Club,868,AUS - A-League,61,2024/2025,95,Wide Attacker,62.2,17.42,13.57,1,0,6746,108.46,828,377,43,211,12,588,55,68,7,53,18,5,,2,,29.6,29.6,2443,140.27,415,199,26,169,8,368,34,31,3,18,6,2,1,1845,136,278,144,12,27,2,171,14,16,2,15,3,2,1
Florin Bérenguer,F. Bérenguer,560882,4/1/89,Brisbane Roar FC,1802,AUS - A-League,61,2024/2025,95,Center Forward,70.29,19.38,21.74,6,0,8568.33,121.9,1071.17,326,31.17,64.17,4.17,390.17,35.33,83.33,3.17,68.33,8.83,1.5,0.8,0.67,,27.62,28.22,2846.33,146.91,422.67,163.67,14.5,38.33,2.17,202,16.67,30.5,0.5,22,2.83,0.17,0,3505,161.21,577.17,141.5,14.5,25,0.83,166.5,15.33,32.33,1,25,3.5,0.5,0.33
Florin Bérenguer,F. Bérenguer,560882,4/1/89,Brisbane Roar FC,1802,AUS - A-League,61,2024/2025,95,Midfield,68.77,23.75,18.8,5,0,8463.8,123.08,1140.8,331.4,33.6,97.8,5.4,429.2,39,77.8,2.4,68.6,6.4,1.4,0.87,0.4,,27.56,27.56,3363.4,141.6,463.6,128.8,12.8,45.2,1.8,174,14.6,30.2,0.8,23.8,2.4,0.6,0.2,3063.4,162.95,584,180.8,17.6,45.2,2.4,226,20,25,0.2,23.2,2.4,0.2,0
Florin Bérenguer,F. Bérenguer,560882,4/1/89,Brisbane Roar FC,1802,AUS - A-League,61,2024/2025,95,Wide Attacker,67.32,13.18,18.83,1,0,8100,120.33,1185,393,32,44,2,437,34,78,3,62,13,0,,0,,26.9,26.9,1967,149.2,310,117,9,9,0,126,9,27,1,16,3,0,0,3192,169.49,720,258,21,35,1,293,22,28,1,22,4,0,0
Jed Drew,J. Drew,560891,8/29/03,Macarthur FC,1804,AUS - A-League,61,2024/2025,95,Midfield,78.72,17,25.55,1,0,9523,120.98,1369,697,78,413,18,1110,96,109,7,91,16,6,,4,,30.5,30.5,2562,150.71,461,319,36,214,9,533,45,32,3,23,3,3,2,4039,158.08,744,351,36,164,7,515,43,49,2,31,5,1,1
Jed Drew,J. Drew,560891,8/29/03,Macarthur FC,1804,AUS - A-League,61,2024/2025,95,Wide Attacker,73.83,20.86,22.41,10,0,8704.8,117.91,1176.1,587.4,63.6,325,15.2,912.4,78.8,94.6,7.6,76.7,15.4,6.6,0.64,2.6,1.17,30.94,31.68,3057.8,146.61,530.7,341.3,36.4,227.9,10.2,569.2,46.6,35.9,3,22.9,4.4,2.7,1.4,3171.3,141.49,515.1,200.1,21.1,73.7,3.4,273.8,24.5,31.9,2.2,25.7,4.4,1.8,0.7
Ethan Alagich,E. Alagich,560893,12/18/03,Adelaide United Football Club,866,AUS - A-League,61,2024/2025,95,Full Back,96.53,31.42,23.75,1,1,11530,119.44,1552,559,57,213,10,772,67,109,5,93,18,1,,1,,29.7,29.7,4360,138.78,574,177,17,40,3,217,20,36,2,30,4,0,0,3911,164.67,793,330,32,158,5,488,37,41,2,29,6,1,1
Ethan Alagich,E. Alagich,560893,12/18/03,Adelaide United Football Club,866,AUS - A-League,61,2024/2025,95,Midfield,97.67,28.09,26.45,25,0,12199.52,124.91,1975.64,490.12,42.52,97.12,4.96,587.24,47.48,109.04,3.4,95.4,14,2.44,0.62,0.76,1.34,27.16,29.36,4362.52,155.3,732.84,131.36,13.4,32.36,1.28,163.72,14.68,33.96,0.84,28.08,2.8,0.48,0.08,4571.16,172.81,1090.36,334.4,26.52,58.56,2.56,392.96,29.08,47.24,1.44,36.44,5.32,0.8,0.32
Alexandar Popovic,A. Popovic,560894,9/7/02,Sydney Football Club,869,AUS - A-League,61,2024/2025,95,Central Defender,97.21,27.84,21.8,15,0,10580.87,108.84,1534.13,502.2,44,145.93,8.07,648.13,52.07,114.47,5.53,91.2,12.87,3.07,0.72,0.8,1.72,28.93,30.74,3605.67,129.5,502.8,111.4,10.67,21.67,1.07,133.07,11.73,37.27,1.4,30.07,2.87,0.47,0,3596.13,164.99,788.07,336.87,28.87,117.33,5.4,454.2,34.27,42.67,2.07,28.73,3.93,0.93,0.47
Isaías Sánchez Cortés,Isaias,560895,2/9/87,Adelaide United Football Club,866,AUS - A-League,61,2024/2025,95,Central Defender,94.91,30.98,28.32,4,1,10607.25,111.76,1358.75,408.75,36.5,110.5,8,519.25,44.5,112.75,3.5,94.75,12.25,3.5,0.83,0.25,,27.23,27.23,3917.75,126.48,533.75,84.5,7.25,13.75,1,98.25,8.25,36,0.75,30.75,2.75,0.25,0,4137,146.08,689.25,282.75,25.25,81.75,5.5,364.5,30.75,47,1.5,36,4,1.5,0.25
Isaías Sánchez Cortés,Isaias,560895,2/9/87,Adelaide United Football Club,866,AUS - A-League,61,2024/2025,95,Midfield,97.63,27.85,25.24,4,0,11494,117.73,2013.25,606,50.25,113.75,5.5,719.75,55.75,120,4.25,101,17.25,3.75,0.83,0.75,,27.12,27.12,4059.5,145.76,810.5,116,8.5,8.75,0.25,124.75,8.75,39.25,1.5,30.75,3.25,0.75,0.25,4288.75,169.91,1067.25,453.25,35.5,98.5,3.5,551.75,39,48.75,1.5,35.5,7,1.5,0.25
Louis Zabala,L. Zabala,560898,1/25/01,Brisbane Roar FC,1802,AUS - A-League,61,2024/2025,95,Central Defender,102.23,26.08,33.93,1,0,12103,118.39,1633,485,36,49,4,534,40,123,4,99,16,1,,1,,26.9,26.9,3844,147.37,676,187,12,24,1,211,13,29,0,23,4,0,0,4772,140.63,706,268,19,12,1,280,20,54,2,39,2,0,0
Louis Zabala,L. Zabala,560898,1/25/01,Brisbane Roar FC,1802,AUS - A-League,61,2024/2025,95,Full Back,86.82,23.45,24.28,7,0,9846.86,113.42,1330,505.29,43.43,96.43,6,601.71,49.43,105.14,5.71,88.57,15.86,3.86,0.68,0.43,,26.93,27.52,3374,143.85,520.71,192.57,16.71,38.57,2.29,231.14,19,34.14,1.86,25.71,4.71,1,0,3526.14,145.25,623.43,255.57,21.71,49.29,2.71,304.86,24.43,41,2.14,29.29,4,1.14,0.29
Louis Zabala,L. Zabala,560898,1/25/01,Brisbane Roar FC,1802,AUS - A-League,61,2024/2025,95,Midfield,74.68,16.05,26.77,3,0,9846,131.85,1728.67,430.67,36.33,65,4,495.67,40.33,90,2.33,84.33,10.67,0,,0,,26.53,26.53,2558,159.38,491,97,8,8.67,0.33,105.67,8.33,20.67,0,17.33,2,0,0,4720.67,176.36,1103.33,317.33,26,50.67,2,368,28,45,0.67,38.33,4.67,0,0
Henry Hore,H. Hore,560901,8/17/99,Brisbane Roar FC,1802,AUS - A-League,61,2024/2025,95,Center Forward,93.08,27.34,24.46,3,0,11623.67,124.87,1934.67,574.67,49.33,88.67,5,663.33,54.33,117.33,4.33,104.33,12.67,4.33,0.83,1,,26.53,26.53,4199,153.59,775.33,243.67,19.33,40.67,2,284.33,21.33,45,1.33,33,4.33,0.67,0,4242.67,173.45,1019.67,274.33,23.33,34.33,1,308.67,24.33,40.33,1.33,32.67,3.67,1,0
Henry Hore,H. Hore,560901,8/17/99,Brisbane Roar FC,1802,AUS - A-League,61,2024/2025,95,Midfield,97.15,32.94,27.28,2,0,12648.5,130.2,2160,515.5,50.5,69,4.5,584.5,55,121,4,107.5,13,2,,0.5,,25.75,25.75,4997.5,151.71,906,271.5,22.5,33,1.5,304.5,24,50.5,2,38.5,3.5,1.5,0.5,4647,170.32,1089.5,227.5,26.5,26.5,1.5,254,28,40,0.5,32.5,4,0,0
Henry Hore,H. Hore,560901,8/17/99,Brisbane Roar FC,1802,AUS - A-League,61,2024/2025,95,Wide Attacker,83.9,22.13,24.32,5,0,10611.8,126.48,1807.4,616.2,51.8,94.4,6.6,710.6,58.4,105.6,3.6,94,12.8,2.2,0.67,0.4,,26.58,26.58,3462.2,156.45,724.6,277.2,23.6,60.2,3.2,337.4,26.8,36,1.2,25.4,3.8,0.8,0.2,4055.2,166.74,914.8,299.8,22.6,27.8,1.8,327.6,24.4,40.4,1.6,33.2,4.2,0.8,0
Noah Botić,N. Botić,560916,1/11/02,Western United,1803,AUS - A-League,61,2024/2025,95,Center Forward,84.77,24.26,24.75,24,0,10407.62,122.78,1476.62,633.71,62.62,209,12.54,842.71,75.17,104.12,7.96,85.08,16.5,6.12,0.62,1.58,1.37,28.98,30.16,3581.88,147.65,616.67,309.88,29.83,117.54,6.54,427.42,36.38,39.46,2.75,25.62,4.62,2.08,0.62,3955.88,159.86,709.54,283.83,27.96,83.38,4.46,367.21,32.42,36.67,2.29,30.12,5.71,1.83,0.29
Rhys Bozinovski,R. Bozinovski,560917,7/3/04,Western United,1803,AUS - A-League,61,2024/2025,95,Midfield,85.11,23.78,25.37,24,0,10817.08,127.09,1890.58,531.75,47.21,130.29,6.79,662.04,54,108.5,4.46,93.46,14.17,2.96,0.65,0.96,1.21,28.18,30.14,3753.17,157.86,728.54,175.17,15.33,37.21,1.83,212.38,17.17,36.5,1.33,29.5,3,0.71,0.08,4322.12,170.37,1014.17,325,28.71,86.83,3.92,411.83,32.62,45.58,1.67,34.33,5.75,1.17,0.33
Antonee Alan Burke-Gilroy,A. Burke-Gilroy,560983,10/3/97,Brisbane Roar FC,1802,AUS - A-League,61,2024/2025,95,Full Back,90.52,25.83,26.27,20,0,10529.35,116.33,1348.9,535.75,54.5,224.8,11.5,760.55,66,108.5,5.45,92.8,14.8,3.9,0.64,1.6,1.27,30.16,31.6,3680,142.46,549.75,187.45,20,88.15,4,275.6,24,35.95,1.55,27.8,4.35,1,0.4,3893.25,148.17,645.3,298.8,28.65,115.85,5.6,414.65,34.25,43.45,2.05,30.5,4.25,1.5,0.75
Antonee Alan Burke-Gilroy,A. Burke-Gilroy,560983,10/3/97,Brisbane Roar FC,1802,AUS - A-League,61,2024/2025,95,Wide Attacker,61.37,10.43,26.27,1,0,8629,140.61,1610,584,57,158,7,742,64,86,7,79,11,6,,1,,31,31,1877,179.9,427,157,16,51,2,208,18,18,3,12,2,2,0,4522,172.16,1068,394,36,90,4,484,40,53,2,43,6,2,1
David Williams,D. Williams,560984,2/26/88,Perth Glory Football Club,871,AUS - A-League,61,2024/2025,95,Center Forward,99.1,22.62,34.93,1,0,11082,111.83,1404,467,39,30,3,497,42,103,5,93,8,3,,0,,25.7,25.7,3261,144.19,525,276,21,12,1,288,22,33,2,26,3,2,0,4835,138.41,760,155,16,17,0,172,16,40,2,38,2,1,0
David Williams,D. Williams,560984,2/26/88,Perth Glory Football Club,871,AUS - A-League,61,2024/2025,95,Wide Attacker,68.52,15.38,28.25,1,0,8153,118.99,1342,375,33,80,5,455,38,83,3,76,13,2,,0,,28,28,2186,142.1,449,156,13,27,1,183,14,22,1,12,1,0,0,4121,145.88,813,212,16,46,2,258,18,42,1,34,6,0,0
